	ENSG00000160883	ENSG00000174501	ENSG00000013441	ENSG00000135596	ENSG00000101596	ENSG00000132424	ENSG00000156508	ENSG00000170345	ENSG00000197043	ENSG00000124126	ENSG00000111144	ENSG00000105373	ENSG00000182866	ENSG00000143870	ENSG00000111371	ENSG00000164308	ENSG00000130592	ENSG00000104870	ENSG00000168028	ENSG00000123146	ENSG00000141068	ENSG00000196565	ENSG00000140988	ENSG00000182718	ENSG00000187653	ENSG00000162231	ENSG00000148303	ENSG00000100316	ENSG00000105193	ENSG00000151651	ENSG00000189343	ENSG00000100650	ENSG00000123329	ENSG00000101347	ENSG00000000938	ENSG00000105374	ENSG00000100453	ENSG00000055163	ENSG00000116688	ENSG00000167978	ENSG00000005844	ENSG00000115415	ENSG00000116701	ENSG00000131018	ENSG00000163660	ENSG00000123338	ENSG00000072818	ENSG00000142541	ENSG00000009790	ENSG00000122406	ENSG00000134516	ENSG00000164733	ENSG00000117289	ENSG00000175606	ENSG00000163563	ENSG00000223553	ENSG00000167526	ENSG00000211772	ENSG00000044574	ENSG00000126759	ENSG00000108654	ENSG00000084234	ENSG00000155657	ENSG00000100906	ENSG00000168010	ENSG00000028137	ENSG00000063177	ENSG00000142347	ENSG00000110077	ENSG00000049860	ENSG00000100242	ENSG00000105640	ENSG00000139641	ENSG00000141524	ENSG00000204287	ENSG00000140575	ENSG00000231500	ENSG00000038427	ENSG00000137154	ENSG00000136250	ENSG00000135046	ENSG00000120129	ENSG00000196126	ENSG00000136167	ENSG00000211899	ENSG00000197249	ENSG00000115232	ENSG00000076928	ENSG00000163682	ENSG00000184319	ENSG00000269028	ENSG00000188404	ENSG00000054654	ENSG00000019582	ENSG00000177600	ENSG00000137642	ENSG00000051523	ENSG00000166598	ENSG00000121316	ENSG00000115523	ENSG00000110719	ENSG00000119535	ENSG00000147168	ENSG00000106066	ENSG00000163131	ENSG00000160255	ENSG00000244734	ENSG00000090382	ENSG00000085265	ENSG00000081237	ENSG00000240356	ENSG00000177359	ENSG00000198336	ENSG00000257207	Group
10	3.4692223	4.0577955	3.6336746	3.3165064	3.8811493	3.3257618	9.618988	3.2349267	4.4493904	4.01094	4.165248	5.0048227	4.55479	3.4551132	3.3050504	3.113549	5.1535425	4.017871	5.863348	4.3306594	4.7749443	3.8720217	6.8704224	5.404558	5.900317	3.6325002	6.1397066	8.080519	6.0410886	3.3971267	4.8107567	4.8299603	4.2863917	5.2840853	3.884046	4.218848	3.5423477	4.0144987	6.9416413	3.3645499	3.5412006	5.421771	5.6514025	3.3614337	3.8278327	4.327286	4.0529404	7.3878756	3.8730571	5.699994	4.2140193	4.745083	5.2546525	6.1885014	5.389927	4.3818974	6.5194836	4.2533984	4.0201693	3.3075345	5.884477	3.5289116	3.232433	5.1384892	3.4855351	3.180153	5.5160737	5.1453075	3.4536922	3.3750415	3.32438	6.4021378	3.3647118	3.2385063	5.6470118	4.088854	6.5876026	3.1537714	7.0011997	3.491435	5.0433636	3.6039596	3.5598876	6.7853527	3.8342986	3.5933428	3.4018044	4.560088	6.499484	7.709192	6.7527466	3.7892284	3.5055494	6.6440434	6.4213314	3.3974378	5.283284	4.24483	3.1560318	5.3015485	3.3132603	3.804602	4.1224523	3.3417811	4.3185487	4.1208	8.072969	4.749761	3.7591069	5.3675814	8.890854	6.6155024	3.3186495	9.448532	0
11	4.513677	4.439399	4.0367436	3.334049	4.6226406	3.5871162	9.42978	3.399996	4.7729974	4.0549083	5.4864545	6.412519	4.923446	3.627774	3.7968194	3.2342691	5.434001	4.222215	5.701826	4.0381885	5.843009	4.8889275	8.458107	5.332563	6.9126024	4.0209403	6.7314334	8.910343	5.680124	3.2462883	4.4072447	5.234705	4.5461016	5.4566927	4.002625	4.5508423	3.9825132	4.2016873	6.1668215	3.6476095	4.0625916	5.822242	4.675789	4.186314	4.632924	4.440502	5.171427	7.653575	4.1050205	6.478412	4.7850947	4.218951	4.5525737	5.3121886	5.6589584	5.768359	7.734698	4.131487	3.9600182	3.4729857	6.5466948	3.6941705	3.3897808	5.1793704	3.8506286	3.161516	7.3438206	5.5515623	4.0802054	3.5437126	4.1921206	7.345742	3.6456864	3.4462562	5.5412807	3.986714	8.203339	3.3106852	7.8640065	3.6053362	5.7345347	4.0944242	4.01562	7.4308023	3.964724	3.7377539	3.6187773	4.6718745	6.9504414	6.651778	8.42186	4.632172	4.392441	6.549222	7.4757056	3.5421727	5.3053694	4.5166283	3.1941738	5.4334326	3.317073	3.9518082	3.9892194	3.4419248	4.867173	4.5531406	9.036219	5.736106	4.78378	6.376088	6.692485	7.796032	3.3398468	8.025953	0
12	6.220676	8.465621	7.7427464	7.5955405	7.0639725	7.8713183	12.11884	5.216181	8.166466	6.099698	7.32548	8.998575	7.3961473	7.364189	6.3467813	5.9980507	8.359916	4.880987	8.294359	6.4466877	5.767621	5.257634	10.290422	7.595436	5.5516906	6.643544	9.682183	10.985988	8.437908	5.3978863	8.200663	8.097578	6.944889	6.6701164	7.2884564	7.617638	6.9891615	7.4343657	6.9522276	7.590191	6.4104366	7.8206367	6.4302416	7.91701	6.815955	7.0247083	8.775977	10.781498	7.4344773	9.396736	8.050539	5.813758	9.605449	5.948611	6.608462	6.097389	10.839457	8.567875	6.4720564	5.9063773	9.313365	6.105239	7.396167	7.1046343	8.112319	5.728363	8.874752	7.001525	5.948329	5.532392	7.0007267	9.585148	7.7329316	7.0888567	8.597303	6.8502884	10.477911	5.6925583	10.192993	5.992182	7.106644	6.716112	7.9124494	8.154452	7.528502	6.749202	7.123466	8.306776	9.90824	6.9394503	6.5027337	7.8935313	9.12092	9.257397	9.000059	7.3002815	7.509773	8.491547	4.9912972	9.043327	7.6160526	5.56483	7.452045	5.6582403	8.001129	7.9610367	9.83441	6.525877	6.2365723	9.5781145	7.228332	6.2750015	5.1240964	6.273308	0
13	4.3935337	8.295463	6.831795	5.773818	6.891058	5.7148	10.606075	3.8442833	6.6510687	5.1208873	5.37424	8.396528	6.9734898	5.047157	4.9355392	6.2780013	6.277389	4.348007	8.837423	5.063682	5.054573	5.554713	8.998829	5.7289543	6.6284895	5.32527	9.303545	10.806018	8.72559	4.453115	8.071061	6.5915127	5.955315	6.093128	4.9454374	5.7305064	5.998724	6.3790607	6.7888308	7.0820036	5.1402006	5.5661607	4.3817463	6.883021	6.4377832	5.5453873	7.4315605	10.198463	7.6129317	9.597515	6.3976235	4.22286	7.0475216	6.6133194	5.301325	5.7166224	9.601241	7.9252157	5.3893795	4.8721056	7.7980776	4.4820075	6.6508236	7.225065	4.9534636	4.1110415	8.8504505	6.4700227	5.35423	4.437485	5.9116516	8.972452	5.328525	5.844576	6.4563494	5.1960344	10.651552	4.5271845	9.623463	4.7202797	6.1927547	4.69135	6.1828537	7.044	6.6113243	4.2834263	5.8907423	7.236796	10.133995	6.3498373	6.494021	6.8759646	7.8025117	7.984512	9.668314	6.0171313	6.553148	7.853938	3.7033517	7.9478784	5.9400625	4.166632	7.2795377	3.865964	5.727061	6.465846	9.169092	4.760215	4.4807177	8.000259	6.710942	5.6388683	4.9722395	6.2593718	0
14	3.7540438	4.7810216	3.981522	3.9983368	4.8002067	4.2266593	10.214996	3.698502	5.015484	5.3422456	4.9699173	6.138589	6.3336105	3.8848097	4.217972	3.5886667	5.4353147	3.9787192	6.8861427	5.354442	4.5888023	4.2272615	7.5013056	5.289769	5.9760847	4.4042068	6.5994654	8.797316	5.899402	3.9312158	7.345105	5.6709056	5.081692	4.9569087	5.0248685	4.720632	4.416458	5.485544	6.7632246	4.390864	4.5339475	6.055035	4.7876644	4.5571594	4.3479786	5.0905514	4.5085	8.276211	5.1853437	7.793201	5.192632	4.5324473	6.968028	7.332264	5.691067	5.216627	7.9873843	5.4480476	4.510524	3.9840355	7.1616664	4.2093334	3.9749224	5.3368626	3.9270866	3.8093157	6.2156963	6.012436	3.9424703	3.9377646	4.1781626	7.4100833	3.6578617	3.904284	5.836896	4.4704566	8.377081	3.575349	7.7629514	4.1010995	5.8213196	3.8410518	4.462413	7.3925495	5.208728	4.139775	4.134101	5.0967064	7.3858457	5.473674	6.591872	4.7760096	4.438219	6.8892584	6.716943	4.372169	5.752207	4.4207954	3.3780723	5.9153366	4.2601166	3.9010866	5.1424427	3.5599506	5.0187063	4.904874	8.131168	4.41737	4.17507	5.45708	5.769846	4.3858995	3.5911417	7.9141145	0
15	5.9454794	7.47518	7.4539924	7.5375156	7.336452	8.288998	11.92811	4.574794	8.226776	7.265572	7.475199	8.887465	9.379713	7.6723013	7.7982707	8.732334	8.053051	5.5559316	8.257749	7.736674	6.775693	4.9705076	10.16915	8.515478	5.0099416	7.257239	9.460301	11.422263	8.738182	7.2890244	8.460847	8.313711	7.5346074	7.36606	7.2064223	7.605768	6.634139	8.183008	7.705499	6.8929014	7.3484154	8.750647	6.6214213	8.190857	7.6928315	7.9587526	8.402625	10.673458	8.031374	9.406157	8.745799	6.3594112	9.757454	7.5327744	7.051758	6.7100053	10.004996	8.379884	6.934356	6.29873	10.467005	6.5839443	8.224396	6.866371	7.588081	7.1104445	8.197657	7.891779	5.9062195	5.695069	8.178663	9.125637	8.0655	8.119556	8.647425	8.593321	10.255665	5.1516256	10.221321	6.7145205	8.5305805	5.8722515	7.2382483	9.326421	8.258759	6.486144	7.3671517	9.455027	9.9760275	6.70469	5.403878	8.173907	9.284466	9.824703	9.048761	7.7692704	8.11338	7.7916822	5.497296	8.738902	8.149357	6.32907	8.863492	5.575726	8.038099	9.881422	10.456825	6.334922	6.6537404	10.998479	7.204649	4.6775103	5.1202126	8.062481	0
16	3.9956238	5.039122	4.203764	3.3844957	4.7729206	3.8543026	9.786668	4.059491	5.064653	3.4912913	4.9706693	6.312163	4.467423	4.145877	3.9210947	3.2587628	5.303382	4.046085	7.5280848	4.857392	5.5283217	5.8939323	9.240173	5.7054296	6.7519636	4.405813	6.8983936	9.077122	8.037855	3.3642275	6.713086	5.2365303	4.4835258	5.719254	4.1451664	5.5419874	4.360336	4.5930004	5.8523006	5.846452	3.9055352	4.210141	5.8333483	3.9843938	5.0089045	4.311234	5.249672	9.705738	4.8716784	7.347551	4.6149387	3.9754596	5.812036	5.8732896	6.5655384	4.1635056	9.1551285	4.990148	4.009011	4.715897	6.9833293	4.6671977	3.707975	6.4632483	4.6871343	3.4225888	7.8651047	5.166998	4.693275	4.7889967	3.8169694	8.328894	3.3592238	3.989398	5.623742	4.403503	9.377855	4.0095863	9.268774	4.697406	6.772073	4.310753	4.3152766	6.4078465	5.2163115	4.138838	3.9712577	4.9078264	8.620684	5.0368724	8.497171	4.2177615	4.0669665	6.680861	8.121525	5.279214	5.907489	4.6218505	4.0160336	7.4578605	3.8060784	4.469656	4.6701927	4.1090765	5.529003	4.538101	11.02298	6.5743914	5.527428	6.6830487	6.020627	7.30238	3.374127	7.0030465	0
17	3.8755183	4.5825253	4.274927	3.6255047	4.9796576	4.182349	10.622227	3.5056503	5.9753375	4.281259	5.1742516	6.246881	5.278988	4.201629	4.711564	3.4018683	6.0303717	4.153716	6.961977	5.614271	4.935442	4.5315576	7.783931	6.401534	5.6168227	4.45508	6.7394333	9.454437	6.834873	3.6261854	6.1293526	5.6951632	5.374103	5.308349	4.6963167	4.7125425	4.0351124	5.7067776	6.8613605	4.3185706	4.336932	6.281624	5.324623	4.1308975	4.437526	5.466466	4.947031	8.732992	4.8260736	6.8817	5.938801	4.824604	6.189419	6.1593866	5.179508	5.402213	8.141507	5.3759327	5.018102	3.6732883	7.28651	4.5930796	4.0299187	5.1641474	3.920632	3.5701935	6.3543067	5.232021	3.8595538	4.0349445	3.971191	8.084156	4.1325383	3.9201267	5.7646217	4.6621575	8.72492	3.549256	8.198158	4.152892	6.167471	4.16222	4.52106	7.036077	4.63305	4.237079	4.2846394	5.518614	6.9930325	5.5784454	7.389133	5.310567	4.233922	7.0973606	7.178167	4.227855	5.514702	4.197492	3.6005151	6.1774206	4.4585857	3.9449422	4.690282	3.7957873	5.424534	4.9756536	9.562368	4.46327	4.5162086	6.4877324	6.578122	5.7718062	3.3637552	7.066841	0
18	5.105795	5.756749	5.3825436	5.4743347	6.2180796	5.3892183	11.549401	5.078615	7.237438	5.587473	6.6407433	8.123369	7.65933	5.1694946	5.3017797	4.301961	7.468126	5.1250176	8.044693	6.6676354	5.83306	5.315053	9.520415	7.0237246	5.7091103	6.13409	8.100618	10.500153	7.2563567	4.8570213	6.6009965	6.885352	6.2049417	6.187608	6.470565	5.965393	5.797122	6.8112125	7.459749	5.8765683	5.7366533	6.382186	5.7569065	6.1345673	6.0906773	5.9392834	7.2452683	9.942741	6.7687473	8.709813	7.115047	6.1651125	8.382143	6.455228	6.980696	5.025723	9.403297	6.4478416	6.4983883	6.0032015	9.215441	6.418801	4.8038974	7.406828	6.417698	5.3327365	7.790423	6.8839254	5.639467	5.6500163	5.3586855	8.58442	5.458923	5.4889936	7.184995	6.9233093	9.581778	5.202924	9.636171	5.619499	6.9939113	6.1108828	6.1929884	9.10079	7.462479	5.9841766	6.549799	7.749486	8.272289	6.4342375	6.39793	7.581844	5.8948555	8.96723	8.344624	6.9715533	6.4337025	6.9953375	5.224656	7.4535246	6.273986	5.8314953	6.607725	4.701365	6.935461	7.7634783	10.311498	6.839648	6.7554326	8.884715	7.1618505	4.9979134	4.1938105	6.772892	0
19	4.05969	4.9377203	4.434431	5.353255	5.429224	4.3851733	10.30518	3.9025753	5.019882	4.820726	5.3431473	7.169643	5.8950357	3.9718223	3.9775407	3.8639498	5.4425497	3.9886727	6.463459	4.8544817	5.369233	3.5409222	7.4041657	5.4034786	4.417278	4.5212107	6.6236725	8.620171	4.9551654	4.0231647	4.5552287	5.8410463	5.187522	4.5586014	5.093376	4.861722	4.361738	5.626565	8.253616	4.3029666	4.229313	5.4551992	4.258456	4.609359	4.33933	5.0116096	5.1319857	7.98134	5.7319393	7.5761137	4.8836956	4.414224	6.5621443	7.650528	4.420088	5.069948	7.8874073	5.7915087	5.4048576	4.104679	6.9828	4.3360057	4.684978	5.8973827	5.1567593	4.233218	6.2595463	5.4417753	4.612753	3.5410995	4.0135827	6.828505	5.4850445	3.9606733	4.7030907	4.5150285	7.1840296	4.159807	7.1043406	4.7767525	5.0664144	4.4551306	5.468446	6.2294636	6.1994247	4.3687377	4.9799156	5.796898	7.4414506	5.4365616	4.814418	4.9460363	4.59748	7.0613813	6.2026954	4.891196	5.556828	7.118666	3.7240717	7.358528	5.386942	4.3237514	6.327065	3.8250458	4.121968	5.5716586	6.68384	4.9336224	4.6995883	6.0599337	5.816677	4.497986	6.3021264	6.055085	0
20	4.066744	5.3273616	4.788596	4.929095	5.860073	4.9634476	10.289686	4.101028	4.4002953	3.8876295	5.3456645	7.397382	4.4042754	3.8936903	3.7568438	4.1257296	4.823487	4.2107544	7.5803094	5.58506	5.2085752	4.134985	8.193989	5.1980534	6.6691256	4.5270433	7.654802	8.823035	7.2379904	4.335044	4.3196697	7.215238	5.30241	4.5206194	4.5328665	5.929946	5.951865	4.548318	6.34863	5.117511	3.8315618	5.939728	4.626976	5.0926723	4.295122	4.0844235	5.4891367	9.602592	5.713422	7.9188886	3.8576305	4.101718	5.946477	5.6525126	5.815001	5.229582	8.885237	5.906624	4.2843623	3.7823644	5.6896133	4.271705	4.0513077	6.277583	5.2807865	3.7308433	8.177473	4.846903	4.6597137	3.686871	4.032651	8.53434	4.292326	4.041716	5.6428814	4.297973	8.503599	4.370037	8.419882	4.5615664	5.340249	5.1394043	6.2200665	5.256155	5.791295	4.49916	5.131359	5.3206496	8.366196	6.235848	7.350768	4.988325	5.4245515	7.1336713	7.935523	5.277129	5.6896324	5.6330943	3.5986366	8.308445	6.625252	4.3702035	5.6141243	3.8455305	4.679659	4.536489	7.9347296	5.293515	5.523659	5.973719	6.076837	7.147191	8.207043	4.48512	0
21	3.9283767	4.6998234	3.742074	3.698924	4.466363	3.904394	9.797198	3.7419853	4.5072756	4.9292626	7.080858	6.8379693	5.5585566	3.9576476	3.4400403	3.2469366	5.4623065	4.814523	6.685416	5.4809647	7.199998	3.872706	7.457521	5.5316944	4.1299214	4.0618725	6.1225367	8.319195	4.796736	3.7924147	4.755326	5.5043306	4.4985323	5.905919	5.93458	4.456407	4.5309024	4.460821	7.522198	3.4696631	3.835208	6.572174	5.195592	4.039201	3.5047057	5.1604195	4.3217425	7.7023	4.3067465	6.0768757	5.435687	6.740321	6.26678	6.8441057	6.5194054	5.0261726	7.94853	5.235458	5.1573234	3.4438872	7.3761544	5.250373	3.2680151	5.47754	4.636363	3.4629636	5.500161	6.1064835	4.4545345	4.4122977	3.690953	7.418908	5.922776	3.6524618	5.37737	5.07348	6.795763	3.4404318	6.589312	4.4087605	5.3704777	3.8915737	3.9115148	6.9035673	4.466819	4.496544	3.835033	4.76718	6.2935443	9.296181	4.9590163	4.465917	3.841649	6.7791424	5.509889	3.7362614	4.693775	4.8155975	3.5377917	5.688839	3.9374294	6.532426	4.1723833	4.4936776	5.1112385	5.8491926	7.586157	5.7481456	6.265973	5.481039	7.400237	5.5460844	4.199422	6.8555064	0
22	4.0685678	4.27619	3.9734907	3.2237234	4.638656	3.473925	9.9058	3.4161716	5.001424	4.022857	5.199906	6.164991	4.820771	3.7358396	4.1863422	3.1378715	6.646337	4.053586	6.2981625	4.4124155	4.9673443	4.5663247	7.568481	5.8906827	6.5476284	4.4707127	5.936144	8.62094	6.633903	3.1909256	6.2565885	5.3732023	4.5430255	6.0742188	4.0535808	4.6545205	3.7499683	4.4881663	6.9020042	3.5699556	4.039006	6.7453246	5.489848	3.6702635	4.66915	4.881999	4.6848445	7.516663	4.1235695	6.6981072	5.367339	4.9238625	5.1505404	6.9955683	5.8693657	5.03363	8.029516	4.0848517	4.237362	3.6478622	6.28922	3.7925355	3.3693433	6.210957	3.7773306	3.191211	6.4219055	4.9813004	3.8927379	3.7337074	3.7794623	7.5197577	3.5288472	3.4058259	6.038869	4.2813945	8.2658	3.2603016	7.738411	3.5658705	4.9839563	3.879768	3.9457426	7.873638	4.080814	3.8753066	3.513471	4.643647	6.7678084	5.9846187	8.145105	4.090576	3.7726648	7.2409062	6.7216234	3.5457342	5.385831	4.0534954	3.2768803	5.5528393	3.3679073	4.1797743	4.0403423	3.5980287	4.82592	4.38183	9.111088	4.871484	4.583296	6.3466215	6.1498694	7.849338	3.2108858	9.014933	0
23	3.9405408	4.28757	4.244728	3.351936	4.685247	3.7089972	9.98278	3.56358	5.0290008	3.8058438	5.637089	6.0204835	5.0461955	4.0090094	4.3498135	3.306257	5.807214	4.1689816	6.777643	5.1018724	5.1961603	5.2193174	7.499352	5.4360323	5.4117265	3.9756615	6.9330773	8.72444	6.610878	3.3267446	5.5769796	5.188465	4.524806	6.024877	4.3162947	4.628147	4.328554	5.1591606	6.5563955	3.761129	4.7272987	6.572467	4.979236	3.7617567	4.5715456	4.8589473	4.7793474	7.867276	4.4527283	6.6496506	6.1149244	5.543793	5.2774515	6.0663805	5.241888	5.0611076	8.199924	4.3605385	4.3575315	3.619776	6.653364	4.011409	3.598318	5.3628683	3.7095573	3.317083	6.753067	5.571088	3.8546386	4.4649014	4.4640446	7.306574	3.8646288	3.8417516	4.9696217	4.509687	8.527096	3.415013	7.839021	4.317137	5.777816	4.15164	4.3579965	7.100448	4.158127	4.031375	3.8007286	5.034644	6.595605	5.6144886	7.020301	4.7298617	3.8947754	7.4382834	6.9103084	3.874396	4.9600368	4.313325	3.4817486	5.684307	3.4531722	3.955329	4.0092435	3.9127653	5.2145123	4.706153	9.48805	4.7613845	4.6170244	6.1520185	5.355063	6.9777956	3.195571	7.052794	0
24	4.0049963	4.01467	3.874167	3.3359134	4.231435	3.4203808	9.02162	3.3461816	4.345508	4.1407757	4.784183	5.2451715	4.5614657	3.5236824	3.5729399	3.1379468	5.4584184	4.1995792	5.2829876	3.9473495	5.4072676	3.4595404	7.6594768	5.0024996	5.5483465	3.503313	6.5714192	7.9160175	5.500393	3.3032033	4.6658754	4.5227795	4.008677	4.969511	4.0648055	4.0066743	3.538608	4.6858215	8.024601	3.3481896	3.7009735	5.2787404	4.80733	3.63202	3.9759881	4.674941	4.6084323	7.140299	4.130248	6.6071167	4.3020663	4.366534	5.0668883	6.05577	4.6654267	5.840556	7.2439737	4.198998	3.9203532	3.3678882	5.502631	3.4885755	3.225649	4.695285	3.4377587	3.1691358	5.6262803	4.9968467	3.5629716	3.4282029	3.5348709	6.2663207	3.4888332	3.1874535	5.438365	4.0068808	7.275997	3.1587892	7.6748824	3.3966389	5.1651306	3.8559303	3.9131212	7.7104597	3.8184295	3.871647	3.485754	4.1772833	6.719352	6.1223087	6.92275	4.409384	3.6485918	6.0319366	6.337371	3.3171966	4.802331	4.360722	3.176494	5.09054	3.320419	3.6014543	3.9575381	3.3762047	4.3167934	3.8448625	7.8667116	4.700733	3.8707645	4.762099	6.5704	6.899592	3.3555777	8.205139	0
25	6.1681423	7.994053	7.6888604	7.6133447	7.057099	7.7558393	12.787538	4.9708757	8.330905	6.617719	7.7592177	8.712372	9.027351	6.8383064	7.9104066	8.421652	7.862054	4.511878	8.4397335	7.2064314	7.1167107	4.532611	10.179266	7.860473	4.2067776	7.0117	9.487217	11.353734	8.062757	6.372397	8.778778	7.9691315	7.365177	7.86261	7.6331773	7.5986576	7.8097253	8.071817	7.854008	6.164171	8.908235	8.066423	6.5183554	7.9351993	7.308573	6.9886236	8.44025	10.179465	7.94269	10.025858	8.0104	6.744957	10.386124	6.2887526	6.2508845	5.6877375	10.055101	8.304426	7.4799366	5.821213	10.862976	6.1258965	7.662675	7.036457	7.893392	7.2118955	8.899272	8.409319	5.901694	6.03543	7.664322	9.326592	8.923773	7.3417306	8.226793	8.201557	10.549307	5.4734983	10.454588	7.2268143	7.251327	6.245476	6.833974	10.255026	8.280246	5.6988583	6.837065	9.521081	9.476941	5.3729973	5.196554	8.039661	9.393807	9.7210045	8.415729	7.3287787	7.91116	8.901655	4.6045055	9.98662	8.05739	6.0546017	9.098242	5.7156477	7.959664	8.461433	8.54941	5.3805037	6.8637934	10.227879	5.9624753	4.863969	4.4037447	6.8509455	0
26	4.0944	4.905633	4.1486053	3.52418	4.266008	3.7586274	9.320272	3.5069773	5.2578607	4.4222918	5.67404	6.039575	5.371331	4.1216793	3.8063812	3.23295	5.8903284	4.25	5.7450285	4.5746727	4.9025846	3.5758746	7.262092	5.231232	5.3372045	3.8910065	6.58665	8.142025	5.5410748	3.6841295	4.905917	4.64295	4.398995	4.6335707	5.0521154	4.063099	3.941671	4.6128745	7.982331	3.603156	3.7959447	5.5085926	5.388401	3.9872065	3.9754877	4.602967	5.0411406	6.982892	4.3581944	6.3825846	6.0248165	5.173744	5.644856	6.8690696	4.2450314	6.32776	7.375178	5.084529	4.287279	3.5170584	6.0590067	3.6539063	3.3127625	4.9037933	4.124288	3.2862983	6.2391777	5.515963	3.74544	4.013793	4.0555234	6.6927304	4.26865	3.3777137	5.4130793	4.5873713	7.2727394	3.253176	7.1226554	3.5894632	5.3992367	4.154898	4.0690427	6.67521	4.3778815	4.4654727	3.8371801	5.0449653	6.3657875	6.720525	5.6087966	4.523901	4.180355	6.820343	6.4667263	3.6753998	4.7508163	5.393216	3.3269708	5.8671584	3.7397072	4.615361	4.1232033	3.5953102	4.686178	4.5414124	8.024167	4.435716	3.7098587	6.274355	7.908532	6.968318	3.3643656	9.953485	0
27	4.7384396	4.8472834	4.540369	4.2475157	5.5589914	4.6883087	11.59307	4.465089	6.6939926	4.2064123	5.265933	7.440319	5.4101505	4.2231283	5.302037	3.413763	7.0818233	4.9243965	7.7515316	5.343212	5.040204	4.2097287	9.345091	7.267284	5.4794455	6.024313	7.923947	10.229076	6.847518	3.922969	5.482044	6.905001	6.1332006	5.544154	5.2191677	6.069649	5.2159634	5.60209	6.1404305	4.8050513	4.026037	5.896582	6.162203	4.536773	5.492221	5.3502107	5.704726	9.406054	4.8356953	7.306431	5.162257	5.2348547	7.404064	5.5240984	6.643155	4.1696835	8.7365465	5.124243	5.3808517	5.155459	8.25845	5.6337013	4.0708284	7.055249	5.499832	4.506613	7.300345	5.506486	4.8537674	4.637586	4.061291	9.43149	4.467587	5.059394	6.258398	5.5912943	9.877248	4.6579437	9.956986	4.931568	5.7986493	5.742095	6.443299	7.8966227	6.3784695	4.7894773	5.0525703	6.1168675	7.400604	5.737054	7.272763	5.830776	5.011365	9.386377	8.116892	5.698248	6.73929	5.393629	4.433222	6.546505	4.983234	5.7722044	5.793191	4.7664127	6.3485737	5.7157507	10.13179	6.426876	7.476145	7.9407315	6.56888	5.9983883	4.9411545	5.9497223	0
28	5.0390344	6.5480995	4.714431	5.28928	5.407732	5.868726	11.549801	4.9436693	6.9269037	5.152762	7.6275253	8.8115425	7.545236	6.22264	5.389141	5.833947	7.783638	5.1280603	7.441691	6.757139	5.943918	4.0138364	9.497231	6.8782425	4.454657	6.327101	7.8066773	10.617645	6.9934506	5.9338007	7.1552224	6.295428	5.624889	7.1108365	6.2441273	7.309531	5.13608	7.747013	6.6183004	6.0431776	5.1626816	6.450438	5.339122	7.177652	5.925328	6.8948574	6.6780252	9.608176	7.2725425	8.189485	7.509404	6.031314	8.20129	6.851529	7.3349934	5.299762	9.782117	7.0219364	5.847381	6.291193	9.167625	7.2818055	5.619995	6.0978675	7.05905	5.787753	7.615285	7.012439	6.2068624	5.239914	4.8446164	8.496305	7.2160716	6.114374	8.120193	7.2389107	9.490419	4.8826613	8.971158	5.9568205	7.927792	4.8175206	6.334136	8.857483	6.438527	6.575513	6.1304436	7.5180893	8.838017	5.444904	4.9039536	6.8784614	6.702442	9.651436	8.130824	5.521563	7.7075853	7.0297227	4.9551554	8.035584	6.836961	5.353862	8.341623	6.053892	7.074634	8.008604	9.110531	7.418951	7.3636055	8.719206	5.706538	4.2963533	4.2333612	8.703552	0
29	4.6788597	4.3452535	4.019596	3.7491534	4.202085	4.814518	9.132023	4.4801025	5.572092	5.2891483	6.355261	6.5652885	6.9668913	4.5398855	5.661087	3.7436302	5.832856	4.5161777	6.2704744	5.7936277	6.3436213	3.6089106	7.980469	5.884555	4.4235845	4.9636374	7.3122554	9.064531	5.13564	4.405675	5.1523247	5.2528467	4.2764835	4.9053717	6.0086603	5.3883934	4.9755864	5.8490925	7.94586	4.09452	4.2457066	6.425547	4.8290987	5.2315073	5.2254925	5.345093	5.7433167	8.181606	5.436597	6.9672556	5.572498	5.752062	6.5580816	6.5449314	5.5360374	6.2825966	8.561148	5.736709	4.5536427	4.2398243	7.852796	4.484878	3.7447095	5.3202906	5.6380186	4.0875783	6.393694	7.420327	4.255175	4.758087	4.4931254	7.20584	6.2114325	4.3779564	6.3334694	6.111676	7.718921	3.9997182	8.002163	4.638934	5.8587584	4.386509	5.150426	7.673066	5.0829864	5.291828	4.5181904	5.6355314	6.5769596	6.0611143	4.7262273	5.100703	4.8372946	6.7075825	5.669036	4.4614263	5.989085	6.166533	3.680909	6.561923	4.31108	5.103223	5.8165083	4.4956427	6.1337237	5.092779	9.264084	5.9461527	6.559886	6.2984524	6.277794	5.0412273	4.0268083	9.185103	0
